Time slots ,Load1,Load2
4660,0,38
4661,0,38
4662,0.944,38.944
4663,10.41,48.41
4664,16.115,54.115
4665,488.392,526.392
4666,713.749,751.749
4667,755.53,793.53
4668,448.672,486.672
4669,942.221,980.221
4670,972.589,1010.589
4671,849.226,887.226
4672,671.063,709.063
4673,407.328,445.328
4674,198.161,236.161
4675,31.909,69.909
4676,0,38
4677,0,38
4678,0,38
4679,0,38
4680,0,38
4681,0,38
4682,0,38
4683,0,38
4684,0,38
4685,0,38
4686,15.159,53.159
4687,73.035,111.035
4688,350.729,388.729
4689,455.004,493.004
4690,499.587,537.587
4691,657.303,695.303
4692,632.569,670.569
4693,1024.829,1062.829
4694,640.634,678.634
4695,842.563,880.563
4696,29.461,67.461
4697,408.552,446.552
4698,56.966,94.966
4699,35.488,73.488
4700,0,38
4701,0,38
4702,0,38
4703,0,38
4704,0,38
4705,0,38
4706,0,38
4707,0,38
4708,0,38
4709,0,38
4710,14.209,52.209
4711,128.114,166.114
4712,350.039,388.039
4713,580.563,618.563
4714,719.699,757.699
4715,918.803,956.803
4716,1000.621,1038.621
4717,933.307,971.307
4718,641.828,679.828
4719,401.002,439.002
4720,102.831,140.831
4721,84.625,122.625
4722,92.289,130.289
4723,27.504,65.504
4724,0,38
4725,0,38
4726,0,38
4727,0,38
4728,0,38
4729,0,38
4730,0,38
4731,0,38
4732,0,38
4733,0,38
4734,23.254,61.254
4735,135.52,173.52
4736,350.062,388.062
4737,580.011,618.011
4738,775.554,813.554
4739,922.078,960.078
4740,1005.887,1043.887
4741,1019.936,1057.936
4742,347.266,385.266
4743,753.417,791.417
4744,504.229,542.229
4745,188.023,226.023
4746,83.099,121.099
4747,8.512,46.512
4748,0,38
4749,0,38
4750,0,38
4751,0,38
4752,0,38
4753,0,38
4754,0,38
4755,0,38
4756,0,38
4757,0,38
4758,12.31,50.31
4759,89.806,127.806
4760,315.891,353.891
4761,590.815,628.815
4762,788.201,826.201
4763,933.994,971.994
4764,1016.964,1054.964
4765,1029.412,1067.412
4766,971.968,1009.968
4767,850.962,888.962
4768,505.166,543.166
4769,455.733,493.733
4770,173.062,211.062
4771,37.44,75.44
4772,0,38
4773,0,38
4774,0,38
4775,0,38
4776,0,38
4777,0,38
4778,0,38
4779,0,38
4780,0,38
4781,0,38
4782,19.876,57.876
4783,30.331,68.331
4784,362.266,400.266
4785,591.633,629.633
4786,789.21,827.21
4787,934.483,972.483
4788,703.072,741.072
4789,1030.919,1068.919
4790,261.009,299.009
4791,372.38,410.38
4792,207.139,245.139
4793,147.046,185.046
4794,191.062,229.062
4795,37.32,75.32
4796,0,38
4797,0,38
4798,0,38
4799,0,38
4800,0,38
4801,0,38
4802,0,38
4803,0,38
4804,0,38
4805,0,38
4806,4.726,42.726
4807,93.543,131.543
4808,316.314,354.314
4809,323.895,361.895
4810,529.398,567.398
4811,795.659,833.659
4812,1016.455,1054.455
4813,1029.342,1067.342
4814,363.762,401.762
4815,117.115,155.115
4816,217.696,255.696
4817,49.381,87.381
4818,126.124,164.124
4819,13.251,51.251
4820,0,38
4821,0,38
4822,0,38
4823,0,38
4824,0,38
4825,0,38
4826,0,38
4827,0,38
4828,0,38
4829,0,38
4830,18.969,56.969
4831,122.164,160.164
4832,296.212,334.212
4833,471.756,509.756
4834,787.513,825.513
4835,556.5,594.5
4836,785.05,823.05
4837,1035.86,1073.86
4838,354.305,392.305
4839,378.262,416.262
4840,40.876,78.876
4841,363.169,401.169
4842,180.809,218.809
4843,27.476,65.476
4844,0,38
4845,0,38
4846,0,38
4847,0,38
4848,0,38
4849,0,38
4850,0,38
4851,0,38
4852,0,38
4853,0,38
4854,10.895,48.895
4855,135.005,173.005
4856,362.656,400.656
4857,593.895,631.895
4858,611.991,649.991
4859,940.597,978.597
4860,1024.468,1062.468
4861,1037.455,1075.455
4862,980.674,1018.674
4863,856.233,894.233
4864,476.19,514.19
4865,339.624,377.624
4866,68.27,106.27
4867,1.89,39.89
4868,0,38
4869,0,38
4870,0,38
4871,0,38
4872,0,38
4873,0,38
4874,0,38
4875,0,38
4876,0,38
4877,0,38
4878,10.085,48.085
4879,133.343,171.343
4880,360.097,398.097
4881,590.07,628.07
4882,788.756,826.756
4883,938.35,976.35
4884,1023.985,1061.985
4885,1038.982,1076.982
4886,981.976,1019.976
4887,857.549,895.549
4888,677.161,715.161
4889,456.171,494.171
4890,221.912,259.912
4891,26.959,64.959
4892,0,38
4893,0,38
4894,0,38
4895,0,38
4896,0,38
4897,0,38
4898,0,38
4899,0,38
4900,0,38
4901,0,38
4902,9.971,47.971
4903,133.855,171.855
4904,363.629,401.629
4905,594.517,632.517
4906,794.956,832.956
4907,945.769,983.769
4908,1030.414,1068.414
4909,1044.542,1082.542
4910,987.519,1025.519
4911,862.664,900.664
4912,680.318,718.318
4913,311.98,349.98
4914,201.461,239.461
4915,30.096,68.096
4916,0,38
4917,0,38
4918,0,38
4919,0,38
4920,0,38
4921,0,38
4922,0,38
4923,0,38
4924,0,38
4925,0,38
4926,17.066,55.066
4927,131.829,169.829
4928,360.478,398.478
4929,590.514,628.514
4930,789.124,827.124
4931,794.549,832.549
4932,460.338,498.338
4933,1036.24,1074.24
4934,978.487,1016.487
4935,852.986,890.986
4936,670.484,708.484
4937,450.322,488.322
4938,216.905,254.905
4939,29.985,67.985
4940,0,38
4941,0,38
4942,0,38
4943,0,38
4944,0,38
4945,0,38
4946,0,38
4947,0,38
4948,0,38
4949,0,38
4950,16.115,54.115
4951,130.129,168.129
4952,356.701,394.701
4953,588.305,626.305
4954,790.825,828.825
4955,542.582,580.582
4956,1032.801,1070.801
4957,1048.726,1086.726
4958,904.508,942.508
4959,789.882,827.882
4960,305.962,343.962
4961,458.865,496.865
4962,221.542,259.542
4963,27.901,65.901
4964,0,38
4965,0,38
4966,0,38
4967,0,38
4968,0,38
4969,0,38
4970,0,38
4971,0,38
4972,0,38
4973,0,38
4974,9.914,47.914
4975,128.956,166.956
4976,352.083,390.083
4977,582.204,620.204
4978,781.433,819.433
4979,931.369,969.369
4980,1017.833,1055.833
4981,1033.301,1071.301
4982,976.122,1014.122
4983,849.992,887.992
4984,669.953,707.953
4985,82.718,120.718
4986,195.419,233.419
4987,29.501,67.501
4988,0,38
4989,0,38
4990,0,38
4991,0,38
4992,0,38
4993,0,38
4994,0,38
4995,0,38
4996,0,38
4997,0,38
4998,12.312,50.312
4999,117.411,155.411
5000,355.395,393.395
5001,585.437,623.437
5002,785.3,823.3
5003,934.289,972.289
5004,1021.04,1059.04
5005,1035.846,1073.846
5006,978.527,1016.527
5007,852.642,890.642
5008,670.069,708.069
5009,398.817,436.817
5010,27.484,65.484
5011,27.795,65.795
5012,0,38
5013,0,38
5014,0,38
5015,0,38
5016,0,38
5017,0,38
5018,0,38
5019,0,38
5020,0,38
5021,0,38
5022,13.263,51.263
5023,127.038,165.038
5024,354.211,392.211
5025,584.339,622.339
5026,784.422,822.422
5027,933.521,971.521
5028,1018.721,1056.721
5029,1034.408,1072.408
5030,976.447,1014.447
5031,853.871,891.871
5032,673.117,711.117
5033,452.893,490.893
5034,216.817,254.817
5035,24.856,62.856
5036,0,38
5037,0,38
5038,0,38
5039,0,38
5040,0,38
5041,0,38
5042,0,38
5043,0,38
5044,0,38
5045,0,38
5046,7.749,45.749
5047,128.593,166.593
5048,359.38,397.38
5049,594.462,632.462
5050,798.195,836.195
5051,950.706,988.706
5052,1038.527,1076.527
5053,1053.687,1091.687
5054,996.387,1034.387
5055,870.833,908.833
5056,685.889,723.889
5057,461.833,499.833
5058,222.873,260.873
5059,22.203,60.203
5060,0,38
5061,0,38
5062,0,38
5063,0,38
5064,0,38
5065,0,38
5066,0,38
5067,0,38
5068,0,38
5069,0,38
5070,6.989,44.989
5071,129.742,167.742
5072,361.904,399.904
5073,597.176,635.176
5074,800.673,838.673
5075,951.519,989.519
5076,872.36,910.36
5077,860.247,898.247
5078,853.874,891.874
5079,864.29,902.29
5080,679.051,717.051
5081,454.375,492.375
5082,120.919,158.919
5083,28.065,66.065
5084,0,38
5085,0,38
5086,0,38
5087,0,38
5088,0,38
5089,0,38
5090,0,38
5091,0,38
5092,0,38
5093,0,38
5094,0,38
5095,122.24,160.24
5096,342.769,380.769
5097,573.092,611.092
5098,770.886,808.886
5099,221.93,259.93
5100,810.312,848.312
5101,969.183,1007.183
5102,457.852,495.852
5103,454.286,492.286
5104,574.89,612.89
5105,257.301,295.301
5106,183.358,221.358
5107,27.108,65.108
5108,0,38
5109,0,38
5110,0,38
5111,0,38
5112,0,38
5113,0,38
5114,0,38
5115,0,38
5116,0,38
5117,0,38
5118,0,38
5119,76.043,114.043
5120,177.556,215.556
5121,536.767,574.767
5122,772.102,810.102
5123,920.599,958.599
5124,1010.811,1048.811
5125,1023.387,1061.387
5126,644.294,682.294
5127,595.136,633.136
5128,410.633,448.633
5129,250.733,288.733
5130,128.88,166.88
5131,28.349,66.349
5132,0,38
5133,0,38
5134,0,38
5135,0,38
5136,0,38
5137,0,38
5138,0,38
5139,0,38
5140,0,38
5141,0,38
5142,0,38
5143,103.916,141.916
5144,321.511,359.511
5145,575.372,613.372
5146,774.007,812.007
5147,921.909,959.909
5148,999.912,1037.912
5149,1014.93,1052.93
5150,958.85,996.85
5151,835.149,873.149
5152,509.582,547.582
5153,342.595,380.595
5154,202.999,240.999
5155,24.315,62.315
5156,0,38
5157,0,38
5158,0,38
5159,0,38
5160,0,38
5161,0,38
5162,0,38
5163,0,38
5164,0,38
5165,0,38
5166,0,38
5167,119.891,157.891
5168,347.425,385.425
5169,581.725,619.725
5170,783.41,821.41
5171,935.855,973.855
5172,1025.45,1063.45
5173,1040.123,1078.123
5174,982.004,1020.004
5175,856.932,894.932
5176,672.135,710.135
5177,446.263,484.263
5178,209.394,247.394
5179,20.647,58.647
5180,0,38
5181,0,38
5182,0,38
5183,0,38
5184,0,38
5185,0,38
5186,0,38
5187,0,38
5188,0,38
5189,0,38
5190,0,38
5191,119.502,157.502
5192,347.155,385.155
5193,581.266,619.266
5194,783.645,821.645
5195,935.146,973.146
5196,1023.353,1061.353
5197,559.589,597.589
5198,510.763,548.763
5199,23.786,61.786
5200,316.723,354.723
5201,295.408,333.408
5202,3.785,41.785
5203,0,38
5204,0,38
5205,0,38
5206,0,38
5207,0,38
5208,0,38
5209,0,38
5210,0,38
5211,0,38
5212,0,38
5213,0,38
5214,0,38
5215,117.766,155.766
5216,338.807,376.807
5217,571.841,609.841
5218,774.309,812.309
5219,929.325,967.325
5220,1022.95,1060.95
5221,813.265,851.265
5222,633.203,671.203
5223,26.642,64.642
5224,291.401,329.401
5225,440.71,478.71
5226,203.025,241.025
5227,22.627,60.627
5228,0,38
5229,0,38
5230,0,38
5231,0,38
5232,0,38
5233,0,38
5234,0,38
5235,0,38
5236,0,38
5237,0,38
5238,0,38
5239,118.577,156.577
5240,345.721,383.721
5241,579.388,617.388
5242,779.766,817.766
5243,931.881,969.881
5244,1020.358,1058.358
5245,443.71,481.71
5246,779.58,817.58
5247,367.074,405.074
5248,577.126,615.126
5249,373.234,411.234
5250,167.753,205.753
5251,24.121,62.121
5252,0,38
5253,0,38
5254,0,38
5255,0,38
5256,0,38
5257,0,38
5258,0,38
5259,0,38
5260,0,38
5261,0,38
5262,0,38
5263,116.966,154.966
5264,342.549,380.549
5265,577.528,615.528
5266,780.095,818.095
5267,930.037,968.037
5268,1018.173,1056.173
5269,1031.075,1069.075
5270,609.925,647.925
5271,780.396,818.396
5272,656.187,694.187
5273,427.526,465.526
5274,193.821,231.821
5275,21.616,59.616
5276,0,38
5277,0,38
5278,0,38
5279,0,38
5280,0,38
5281,0,38
5282,0,38
5283,0,38
5284,0,38
5285,0,38
5286,0,38
5287,82.619,120.619
5288,220.395,258.395
5289,460.264,498.264
5290,706.156,744.156
5291,926.162,964.162
5292,910.897,948.897
5293,534.382,572.382
5294,395.774,433.774
5295,734.504,772.504
5296,655.333,693.333
5297,190.039,228.039
5298,95.452,133.452
5299,18.007,56.007
5300,0,38
5301,0,38
5302,0,38
5303,0,38
5304,0,38
5305,0,38
5306,0,38
5307,0,38
5308,0,38
5309,0,38
5310,0,38
5311,96.583,134.583
5312,262.726,300.726
5313,273.896,311.896
5314,180.206,218.206
5315,707.877,745.877
5316,602.556,640.556
5317,896.565,934.565
5318,689.992,727.992
5319,326.36,364.36
5320,572.607,610.607
5321,316.109,354.109
5322,181.48,219.48
5323,23.312,61.312
5324,0,38
5325,0,38
5326,0,38
5327,0,38
5328,0,38
5329,0,38
5330,0,38
5331,0,38
5332,0,38
5333,0,38
5334,0,38
5335,111.739,149.739
5336,331.315,369.315
5337,405.596,443.596
5338,604.94,642.94
5339,924.923,962.923
5340,1016.368,1054.368
5341,1031.921,1069.921
5342,975.02,1013.02
5343,651.187,689.187
5344,657.652,695.652
5345,431.924,469.924
5346,192.903,230.903
5347,17.387,55.387
5348,0,38
5349,0,38
5350,0,38
5351,0,38
5352,0,38
5353,0,38
5354,0,38
5355,0,38
5356,0,38
5357,0,38
5358,0,38
5359,116.099,154.099
5360,279.164,317.164
5361,589.731,627.731
5362,798.796,836.796
5363,953.943,991.943
5364,1040.22,1078.22
5365,1053.08,1091.08
5366,991.103,1029.103
5367,854.42,892.42
5368,354.88,392.88
5369,398.037,436.037
5370,166.232,204.232
5371,19.349,57.349
5372,0,38
5373,0,38
5374,0,38
5375,0,38
5376,0,38
5377,0,38
5378,0,38
5379,0,38
5380,0,38
5381,0,38
5382,0,38
5383,85.855,123.855
5384,230.778,268.778
5385,525.473,563.473
5386,784.181,822.181
5387,937.366,975.366
5388,1022.411,1060.411
5389,237.622,275.622
5390,805.397,843.397
5391,764.375,802.375
5392,302.835,340.835
5393,240.368,278.368
5394,116.005,154.005
5395,18.009,56.009
5396,0,38
5397,0,38
5398,0,38
5399,0,38
5400,0,38
5401,0,38
5402,0,38
5403,0,38
5404,0,38
5405,0,38
5406,0,38
5407,114.33,152.33
5408,346.4,384.4
5409,585.688,623.688
5410,792.196,830.196
5411,946.78,984.78
5412,1034.539,1072.539
5413,1048.858,1086.858
5414,986.306,1024.306
5415,565.413,603.413
5416,364.72,402.72
5417,427.718,465.718
5418,189.174,227.174
5419,16.977,54.977
5420,0,38
5421,0,38
5422,0,38
5423,0,38
5424,0,38
5425,0,38
5426,0,38
5427,0,38
5428,0,38
5429,0,38
5430,0,38
5431,117.688,155.688
5432,355.401,393.401
5433,598.358,636.358
5434,809.973,847.973
5435,966.941,1004.941
5436,1056.288,1094.288
5437,1071.737,1109.737
5438,1008.477,1046.477
5439,874.188,912.188
5440,680.386,718.386
5441,445.691,483.691
5442,197.455,235.455
5443,14.225,52.225
5444,0,38
5445,0,38
5446,0,38
5447,0,38
5448,0,38
5449,0,38
5450,0,38
5451,0,38
5452,0,38
5453,0,38
5454,0,38
5455,117.134,155.134
5456,358.73,396.73
5457,602.032,640.032
5458,813.572,851.572
5459,970.82,1008.82
5460,1061.478,1099.478
5461,1075.846,1113.846
5462,1012.996,1050.996
5463,877.04,915.04
5464,682.015,720.015
5465,446.237,484.237
5466,195.902,233.902
5467,13.452,51.452
5468,0,38
5469,0,38
5470,0,38
5471,0,38
5472,0,38
5473,0,38
5474,0,38
5475,0,38
5476,0,38
5477,0,38
5478,0,38
5479,117.428,155.428
5480,358.669,396.669
5481,602.974,640.974
5482,814.015,852.015
5483,973.099,1011.099
5484,1061.998,1099.998
5485,1077.015,1115.015
5486,1015.573,1053.573
5487,879.234,917.234
5488,683.361,721.361
5489,445.184,483.184
5490,194.402,232.402
5491,12.681,50.681
5492,0,38
5493,0,38
5494,0,38
5495,0,38
5496,0,38
5497,0,38
5498,0,38
5499,0,38
5500,0,38
5501,0,38
5502,0,38
5503,114.34,152.34
5504,353.582,391.582
5505,595.101,633.101
5506,804.275,842.275
5507,959.901,997.901
5508,1051.184,1089.184
5509,1063.941,1101.941
5510,1002.851,1040.851
5511,869.289,907.289
5512,673.933,711.933
5513,439.133,477.133
5514,189.372,227.372
5515,11.912,49.912
5516,0,38
5517,0,38
5518,0,38
5519,0,38
5520,0,38
5521,0,38
5522,0,38
5523,0,38
5524,0,38
5525,0,38
5526,0,38
5527,112.119,150.119
5528,348.505,386.505
5529,589.023,627.023
5530,798.183,836.183
5531,952.854,990.854
5532,1032.403,1070.403
5533,1043.693,1081.693
5534,980.117,1018.117
5535,846.612,884.612
5536,476.929,514.929
5537,311.312,349.312
5538,138.941,176.941
5539,15.161,53.161
5540,0,38
5541,0,38
5542,0,38
5543,0,38
5544,0,38
5545,0,38
5546,0,38
5547,0,38
5548,0,38
5549,0,38
5550,0,38
5551,97.2,135.2
5552,294.02,332.02
5553,215.217,253.217
5554,778.185,816.185
5555,486.946,524.946
5556,1016.234,1054.234
5557,559.75,597.75
5558,29.528,67.528
5559,247.342,285.342
5560,294.687,332.687
5561,405.858,443.858
5562,170.47,208.47
5563,17.065,55.065
5564,0,38
5565,0,38
5566,0,38
5567,0,38
5568,0,38
5569,0,38
5570,0,38
5571,0,38
5572,0,38
5573,0,38
5574,0,38
5575,69.933,107.933
5576,191.319,229.319
5577,588.195,626.195
5578,667.709,705.709
5579,824.362,862.362
5580,183.895,221.895
5581,34.322,72.322
5582,133.941,171.941
5583,828.544,866.544
5584,635.81,673.81
5585,405.399,443.399
5586,168.697,206.697
5587,10.041,48.041
5588,0,38
5589,0,38
5590,0,38
5591,0,38
5592,0,38
5593,0,38
5594,0,38
5595,0,38
5596,0,38
5597,0,38
5598,0,38
5599,108.14,146.14
5600,342.31,380.31
5601,583.231,621.231
5602,791.546,829.546
5603,945.689,983.689
5604,1030.949,1068.949
5605,1042.536,1080.536
5606,977.703,1015.703
5607,846.174,884.174
5608,652.535,690.535
5609,419.309,457.309
5610,174.064,212.064
5611,15.164,53.164
5612,0,38
5613,0,38
5614,0,38
5615,0,38
5616,0,38
5617,0,38
5618,0,38
5619,0,38
5620,0,38
5621,0,38
5622,0,38
5623,108.628,146.628
5624,344.076,382.076
5625,584.699,622.699
5626,789.622,827.622
5627,942.61,980.61
5628,888.875,926.875
5629,1035.912,1073.912
5630,916.133,954.133
5631,838.856,876.856
5632,504.763,542.763
5633,230.093,268.093
5634,102.755,140.755
5635,7.568,45.568
5636,0,38
5637,0,38
5638,0,38
5639,0,38
5640,0,38
5641,0,38
5642,0,38
5643,0,38
5644,0,38
5645,0,38
5646,0,38
5647,110.873,148.873
5648,350.663,388.663
5649,595.447,633.447
5650,804.635,842.635
5651,957.437,995.437
5652,1039.855,1077.855
5653,1046.027,1084.027
5654,975.356,1013.356
5655,845.123,883.123
5656,650.328,688.328
5657,411.947,449.947
5658,166.852,204.852
5659,10.414,48.414
5660,0,38
5661,0,38
5662,0,38
5663,0,38
5664,0,38
5665,0,38
5666,0,38
5667,0,38
5668,0,38
5669,0,38
5670,0,38
5671,108.281,146.281
5672,348.027,386.027
5673,591.953,629.953
5674,799.279,837.279
5675,951.328,989.328
5676,1033.989,1071.989
5677,1042.799,1080.799
5678,975.031,1013.031
5679,408.644,446.644
5680,12.338,50.338
5681,6.632,44.632
5682,2.837,40.837
5683,0,38
5684,0,38
5685,0,38
5686,0,38
5687,0,38
5688,0,38
5689,0,38
5690,0,38
5691,0,38
5692,0,38
5693,0,38
5694,0,38
5695,108.051,146.051
5696,346.03,384.03
5697,590.7,628.7
5698,798.633,836.633
5699,954.192,992.192
5700,1031.287,1069.287
5701,955.885,993.885
5702,974.298,1012.298
5703,830.627,868.627
5704,630.624,668.624
5705,392.172,430.172
5706,153.018,191.018
5707,0,38
5708,0,38
5709,0,38
5710,0,38
5711,0,38
5712,0,38
5713,0,38
5714,0,38
5715,0,38
5716,0,38
5717,0,38
5718,0,38
5719,100.562,138.562
5720,331.069,369.069
5721,576.003,614.003
5722,788.128,826.128
5723,938.583,976.583
5724,1022.497,1060.497
5725,1030.487,1068.487
5726,683.184,721.184
5727,835.273,873.273
5728,640.695,678.695
5729,406.152,444.152
5730,161.166,199.166
5731,0,38
5732,0,38
5733,0,38
5734,0,38
5735,0,38
5736,0,38
5737,0,38
5738,0,38
5739,0,38
5740,0,38
5741,0,38
5742,0,38
5743,103.283,141.283
5744,336.782,374.782
5745,581.577,619.577
5746,788.451,826.451
5747,939.877,977.877
5748,1024.474,1062.474
5749,1030.416,1068.416
5750,960.899,998.899
5751,823.59,861.59
5752,12.337,50.337
5753,5.683,43.683
5754,153.509,191.509
5755,0,38
5756,0,38
5757,0,38
5758,0,38
5759,0,38
5760,0,38
5761,0,38
5762,0,38
5763,0,38
5764,0,38
5765,0,38
5766,0,38
5767,104.628,142.628
5768,339.508,377.508
5769,443.076,481.076
5770,792.484,830.484
5771,736.991,774.991
5772,1032.982,1070.982
5773,1043.432,1081.432
5774,975.797,1013.797
5775,838.505,876.505
5776,228.934,266.934
5777,151.708,189.708
5778,64.375,102.375
5779,0,38
5780,0,38
5781,0,38
5782,0,38
5783,0,38
5784,0,38
5785,0,38
5786,0,38
5787,0,38
5788,0,38
5789,0,38
5790,0,38
5791,106.597,144.597
5792,168.223,206.223
5793,516.593,554.593
5794,266.984,304.984
5795,397.096,435.096
5796,579.591,617.591
5797,458.036,496.036
5798,447.519,485.519
5799,546.615,584.615
5800,364.22,402.22
5801,323.04,361.04
5802,126.342,164.342
5803,0,38
5804,0,38
5805,0,38
5806,0,38
5807,0,38
5808,0,38
5809,0,38
5810,0,38
5811,0,38
5812,0,38
5813,0,38
5814,0,38
5815,2.836,40.836
5816,8.523,46.523
5817,146.288,184.288
5818,99.114,137.114
5819,148.282,186.282
5820,440.363,478.363
5821,481.89,519.89
5822,726.018,764.018
5823,449.306,487.306
5824,623.888,661.888
5825,283.851,321.851
5826,148.979,186.979
5827,0,38
5828,0,38
5829,0,38
5830,0,38
5831,0,38
5832,0,38
5833,0,38
5834,0,38
5835,0,38
5836,0,38
5837,0,38
5838,0,38
5839,102.868,140.868
5840,339.838,377.838
5841,581.369,619.369
5842,789.821,827.821
5843,946.58,984.58
5844,1027.084,1065.084
5845,1042.367,1080.367
5846,978.97,1016.97
5847,842.009,880.009
5848,640.568,678.568
5849,398.888,436.888
5850,150.958,188.958
5851,0,38
5852,0,38
5853,0,38
5854,0,38
5855,0,38
5856,0,38
5857,0,38
5858,0,38
5859,0,38
5860,0,38
5861,0,38
5862,0,38
5863,106.385,144.385
5864,349.69,387.69
5865,595.834,633.834
5866,806.686,844.686
5867,959.489,997.489
5868,1035.313,1073.313
5869,505.98,543.98
5870,963.663,1001.663
5871,817.617,855.617
5872,615.719,653.719
5873,374.932,412.932
5874,135.566,173.566
5875,0,38
5876,0,38
5877,0,38
5878,0,38
5879,0,38
5880,0,38
5881,0,38
5882,0,38
5883,0,38
5884,0,38
5885,0,38
5886,0,38
5887,93.436,131.436
5888,314.521,352.521
5889,230.811,268.811
5890,601.6,639.6
5891,919.197,957.197
5892,541.283,579.283
5893,945.821,983.821
5894,775.525,813.525
5895,225.436,263.436
5896,62.729,100.729
5897,13.264,51.264
5898,137.226,175.226
5899,0,38
5900,0,38
5901,0,38
5902,0,38
5903,0,38
5904,0,38
5905,0,38
5906,0,38
5907,0,38
5908,0,38
5909,0,38
5910,0,38
5911,102.069,140.069
5912,341.797,379.797
5913,592.523,630.523
5914,804.991,842.991
5915,962.184,1000.184
5916,1045.991,1083.991
5917,1053.626,1091.626
5918,984.825,1022.825
5919,839.333,877.333
5920,249.714,287.714
5921,391.79,429.79
5922,140.895,178.895
5923,0,38
5924,0,38
5925,0,38
5926,0,38
5927,0,38
5928,0,38
5929,0,38
5930,0,38
5931,0,38
5932,0,38
5933,0,38
5934,0,38
5935,103.953,141.953
5936,348.085,386.085
5937,598.735,636.735
5938,809.925,847.925
5939,965.5,1003.5
5940,1049.753,1087.753
5941,1059.103,1097.103
5942,987.686,1025.686
5943,843.168,881.168
5944,636.955,674.955
5945,391.141,429.141
5946,138.867,176.867
5947,0,38
5948,0,38
5949,0,38
5950,0,38
5951,0,38
5952,0,38
5953,0,38
5954,0,38
5955,0,38
5956,0,38
5957,0,38
5958,0,38
5959,104.122,142.122
5960,350.021,388.021
5961,601.155,639.155
5962,814.025,852.025
5963,971.492,1009.492
5964,1056.04,1094.04
5965,1061.111,1099.111
5966,988.126,1026.126
5967,839.591,877.591
5968,635.018,673.018
5969,386.117,424.117
5970,134.339,172.339
5971,0,38
5972,0,38
5973,0,38
5974,0,38
5975,0,38
5976,0,38
5977,0,38
5978,0,38
5979,0,38
5980,0,38
5981,0,38
5982,0,38
5983,100.056,138.056
5984,339.973,377.973
5985,581.518,619.518
5986,784.287,822.287
5987,932.14,970.14
5988,1005.11,1043.11
5989,1004.898,1042.898
5990,935.234,973.234
5991,680.75,718.75
5992,586.397,624.397
5993,346.662,384.662
5994,63.017,101.017
5995,0,38
5996,0,38
5997,0,38
5998,0,38
5999,0,38
6000,0,38
6001,0,38
6002,0,38
6003,0,38
6004,0,38
6005,0,38
6006,0,38
6007,97.94,135.94
6008,342.866,380.866
6009,599.018,637.018
6010,812.964,850.964
6011,968.765,1006.765
6012,1052.62,1090.62
6013,1055.994,1093.994
6014,981.066,1019.066
6015,832.198,870.198
6016,624.058,662.058
6017,376.649,414.649
6018,126.752,164.752
6019,0,38
6020,0,38
6021,0,38
6022,0,38
6023,0,38
6024,0,38
6025,0,38
6026,0,38
6027,0,38
6028,0,38
6029,0,38
6030,0,38
6031,84.392,122.392
6032,147.067,185.067
6033,584.267,622.267
6034,796.606,834.606
6035,946.138,984.138
6036,720.408,758.408
6037,700.065,738.065
6038,950.684,988.684
6039,808.204,846.204
6040,602.026,640.026
6041,358.549,396.549
6042,118.694,156.694
6043,0,38
6044,0,38
6045,0,38
6046,0,38
6047,0,38
6048,0,38
6049,0,38
6050,0,38
6051,0,38
6052,0,38
6053,0,38
6054,0,38
6055,75.102,113.102
6056,164.31,202.31
6057,266.407,304.407
6058,791.665,829.665
6059,696.914,734.914
6060,813.84,851.84
6061,794.589,832.589
6062,464.871,502.871
6063,584.221,622.221
6064,235.296,273.296
6065,129.573,167.573
6066,41.776,79.776
6067,0,38
6068,0,38
6069,0,38
6070,0,38
6071,0,38
6072,0,38
6073,0,38
6074,0,38
6075,0,38
6076,0,38
6077,0,38
6078,0,38
6079,2.835,40.835
6080,41.739,79.739
6081,374.786,412.786
6082,228.566,266.566
6083,267.918,305.918
6084,300.018,338.018
6085,465.886,503.886
6086,462.987,500.987
6087,232.694,270.694
6088,237.678,275.678
6089,165.243,203.243
6090,19.891,57.891
6091,0,38
6092,0,38
6093,0,38
6094,0,38
6095,0,38
6096,0,38
6097,0,38
6098,0,38
6099,0,38
6100,0,38
6101,0,38
6102,0,38
6103,97.912,135.912
6104,344.003,382.003
6105,596.155,634.155
6106,556.686,594.686
6107,961.279,999.279
6108,1044.148,1082.148
6109,507.142,545.142
6110,972.626,1010.626
6111,448.391,486.391
6112,65.572,103.572
6113,364.076,402.076
6114,114.985,152.985
6115,0,38
6116,0,38
6117,0,38
6118,0,38
6119,0,38
6120,0,38
6121,0,38
6122,0,38
6123,0,38
6124,0,38
6125,0,38
6126,0,38
6127,9.46,47.46
6128,85.86,123.86
6129,301.619,339.619
6130,465.684,503.684
6131,441.806,479.806
6132,1048.527,1086.527
6133,774.342,812.342
6134,872.633,910.633
6135,31.363,69.363
6136,341.189,379.189
6137,65.541,103.541
6138,111.58,149.58
6139,0,38
6140,0,38
6141,0,38
6142,0,38
6143,0,38
6144,0,38
6145,0,38
6146,0,38
6147,0,38
6148,0,38
6149,0,38
6150,0,38
6151,96.331,134.331
6152,340.487,378.487
6153,588.063,626.063
6154,799.619,837.619
6155,956.936,994.936
6156,1033.856,1071.856
6157,1038.677,1076.677
6158,963.23,1001.23
6159,813.477,851.477
6160,607.026,645.026
