Time slots,Output1 ,Output2 
4669,942.221,942.221
4670,972.589,972.589
4671,849.226,849.226
4672,671.063,671.063
4673,407.328,407.328
4674,198.161,198.161
4675,31.909,31.909
4676,0,0
4677,0,0
4678,0,0
4679,0,0
4680,0,0
4681,0,0
4682,0,0
4683,0,0
4684,0,0
4685,0,0
4686,15.159,15.159
4687,73.035,73.035
4688,350.729,350.729
4689,455.004,455.004
4690,499.587,499.587
4691,657.303,657.303
4692,632.569,632.569
4693,1024.829,1024.829
4694,640.634,640.634
4695,842.563,842.563
4696,29.461,29.461
4697,408.552,408.552
4698,56.966,56.966
4699,35.488,35.488
4700,0,0
4701,0,0
4702,0,0
4703,0,0
4704,0,0
4705,0,0
4706,0,0
4707,0,0
4708,0,0
4709,0,0
4710,14.209,14.209
4711,128.114,128.114
4712,350.039,350.039
4713,580.563,580.563
4714,719.699,719.699
4715,918.803,918.803
4716,1000.621,1000.621
4717,933.307,933.307
4718,641.828,641.828
4719,401.002,401.002
4720,102.831,102.831
4721,84.625,84.625
4722,92.289,92.289
4723,27.504,27.504
4724,0,0
4725,0,0
4726,0,0
4727,0,0
4728,0,0
4729,0,0
4730,0,0
4731,0,0
4732,0,0
4733,0,0
4734,23.254,23.254
4735,135.52,135.52
4736,350.062,350.062
4737,580.011,580.011
4738,775.554,775.554
4739,922.078,922.078
4740,1005.887,1005.887
4741,1019.936,1019.936
4742,347.266,347.266
4743,753.417,753.417
4744,504.229,504.229
4745,188.023,188.023
4746,83.099,83.099
4747,8.512,8.512
4748,0,0
4749,0,0
4750,0,0
4751,0,0
4752,0,0
4753,0,0
4754,0,0
4755,0,0
4756,0,0
4757,0,0
4758,12.31,12.31
4759,89.806,89.806
4760,315.891,315.891
4761,590.815,590.815
4762,788.201,788.201
4763,933.994,933.994
4764,1016.964,1016.964
4765,1029.412,1029.412
4766,971.968,971.968
4767,850.962,850.962
4768,505.166,505.166
4769,455.733,455.733
4770,173.062,173.062
4771,37.44,37.44
4772,0,0
4773,0,0
4774,0,0
4775,0,0
4776,0,0
4777,0,0
4778,0,0
4779,0,0
4780,0,0
4781,0,0
4782,19.876,19.876
4783,30.331,30.331
4784,362.266,362.266
4785,591.633,591.633
4786,789.21,789.21
4787,934.483,934.483
4788,703.072,703.072
4789,1030.919,1030.919
4790,261.009,261.009
4791,372.38,372.38
4792,207.139,207.139
4793,147.046,147.046
4794,191.062,191.062
4795,37.32,37.32
4796,0,0
4797,0,0
4798,0,0
4799,0,0
4800,0,0
4801,0,0
4802,0,0
4803,0,0
4804,0,0
4805,0,0
4806,4.726,4.726
4807,93.543,93.543
4808,316.314,316.314
4809,323.895,323.895
4810,529.398,529.398
4811,795.659,795.659
4812,1016.455,1016.455
4813,1029.342,1029.342
4814,363.762,363.762
4815,117.115,117.115
4816,217.696,217.696
4817,49.381,49.381
4818,126.124,126.124
4819,13.251,13.251
4820,0,0
4821,0,0
4822,0,0
4823,0,0
4824,0,0
4825,0,0
4826,0,0
4827,0,0
4828,0,0
4829,0,0
4830,18.969,18.969
4831,122.164,122.164
4832,296.212,296.212
4833,471.756,471.756
4834,787.513,787.513
4835,556.5,556.5
4836,785.05,785.05
4837,1035.86,1035.86
4838,354.305,354.305
4839,378.262,378.262
4840,40.876,40.876
4841,363.169,363.169
4842,180.809,180.809
4843,27.476,27.476
4844,0,0
4845,0,0
4846,0,0
4847,0,0
4848,0,0
4849,0,0
4850,0,0
4851,0,0
4852,0,0
4853,0,0
4854,10.895,10.895
4855,135.005,135.005
4856,362.656,362.656
4857,593.895,593.895
4858,611.991,611.991
4859,940.597,940.597
4860,1024.468,1024.468
4861,1037.455,1037.455
4862,980.674,980.674
4863,856.233,856.233
4864,476.19,476.19
4865,339.624,339.624
4866,68.27,68.27
4867,1.89,1.89
4868,0,0
4869,0,0
4870,0,0
4871,0,0
4872,0,0
4873,0,0
4874,0,0
4875,0,0
4876,0,0
4877,0,0
4878,10.085,10.085
4879,133.343,133.343
4880,360.097,360.097
4881,590.07,590.07
4882,788.756,788.756
4883,938.35,938.35
4884,1023.985,1023.985
4885,1038.982,1038.982
4886,981.976,981.976
4887,857.549,857.549
4888,677.161,677.161
4889,456.171,456.171
4890,221.912,221.912
4891,26.959,26.959
4892,0,0
4893,0,0
4894,0,0
4895,0,0
4896,0,0
4897,0,0
4898,0,0
4899,0,0
4900,0,0
4901,0,0
4902,9.971,9.971
4903,133.855,133.855
4904,363.629,363.629
4905,594.517,594.517
4906,794.956,794.956
4907,945.769,945.769
4908,1030.414,1030.414
4909,1044.542,1044.542
4910,987.519,987.519
4911,862.664,862.664
4912,680.318,680.318
4913,311.98,311.98
4914,201.461,201.461
4915,30.096,30.096
4916,0,0
4917,0,0
4918,0,0
4919,0,0
4920,0,0
4921,0,0
4922,0,0
4923,0,0
4924,0,0
4925,0,0
4926,17.066,17.066
4927,131.829,131.829
4928,360.478,360.478
4929,590.514,590.514
4930,789.124,789.124
4931,794.549,794.549
4932,460.338,460.338
4933,1036.24,1036.24
4934,978.487,978.487
4935,852.986,852.986
4936,670.484,670.484
4937,450.322,450.322
4938,216.905,216.905
4939,29.985,29.985
4940,0,0
4941,0,0
4942,0,0
4943,0,0
4944,0,0
4945,0,0
4946,0,0
4947,0,0
4948,0,0
4949,0,0
4950,16.115,16.115
4951,130.129,130.129
4952,356.701,356.701
4953,588.305,588.305
4954,790.825,790.825
4955,542.582,542.582
4956,1032.801,1032.801
4957,1048.726,1048.726
4958,904.508,904.508
4959,789.882,789.882
4960,305.962,305.962
4961,458.865,458.865
4962,221.542,221.542
4963,27.901,27.901
4964,0,0
4965,0,0
4966,0,0
4967,0,0
4968,0,0
4969,0,0
4970,0,0
4971,0,0
4972,0,0
4973,0,0
4974,9.914,9.914
4975,128.956,128.956
4976,352.083,352.083
4977,582.204,582.204
4978,781.433,781.433
4979,931.369,931.369
4980,1017.833,1017.833
4981,1033.301,1033.301
4982,976.122,976.122
4983,849.992,849.992
4984,669.953,669.953
4985,82.718,82.718
4986,195.419,195.419
4987,29.501,29.501
4988,0,0
4989,0,0
4990,0,0
4991,0,0
4992,0,0
4993,0,0
4994,0,0
4995,0,0
4996,0,0
4997,0,0
4998,12.312,12.312
4999,117.411,117.411
5000,355.395,355.395
5001,585.437,585.437
5002,785.3,785.3
5003,934.289,934.289
5004,1021.04,1021.04
5005,1035.846,1035.846
5006,978.527,978.527
5007,852.642,852.642
5008,670.069,670.069
5009,398.817,398.817
5010,27.484,27.484
5011,27.795,27.795
5012,0,0
5013,0,0
5014,0,0
5015,0,0
5016,0,0
5017,0,0
5018,0,0
5019,0,0
5020,0,0
5021,0,0
5022,13.263,13.263
5023,127.038,127.038
5024,354.211,354.211
5025,584.339,584.339
5026,784.422,784.422
5027,933.521,933.521
5028,1018.721,1018.721
5029,1034.408,1034.408
5030,976.447,976.447
5031,853.871,853.871
5032,673.117,673.117
5033,452.893,452.893
5034,216.817,216.817
5035,24.856,24.856
5036,0,0
5037,0,0
5038,0,0
5039,0,0
5040,0,0
5041,0,0
5042,0,0
5043,0,0
5044,0,0
5045,0,0
5046,7.749,7.749
5047,128.593,128.593
5048,359.38,359.38
5049,594.462,594.462
5050,798.195,798.195
5051,950.706,950.706
5052,1038.527,1038.527
5053,1053.687,1053.687
5054,996.387,996.387
5055,870.833,870.833
5056,685.889,685.889
5057,461.833,461.833
5058,222.873,222.873
5059,22.203,22.203
5060,0,0
5061,0,0
5062,0,0
5063,0,0
5064,0,0
5065,0,0
5066,0,0
5067,0,0
5068,0,0
5069,0,0
5070,6.989,6.989
5071,129.742,129.742
5072,361.904,361.904
5073,597.176,597.176
5074,800.673,800.673
5075,951.519,951.519
5076,872.36,872.36
5077,860.247,860.247
5078,853.874,853.874
5079,864.29,864.29
5080,679.051,679.051
5081,454.375,454.375
5082,120.919,120.919
5083,28.065,28.065
5084,0,0
5085,0,0
5086,0,0
5087,0,0
5088,0,0
5089,0,0
5090,0,0
5091,0,0
5092,0,0
5093,0,0
5094,0,0
5095,122.24,122.24
5096,342.769,342.769
5097,573.092,573.092
5098,770.886,770.886
5099,221.93,221.93
5100,810.312,810.312
5101,969.183,969.183
5102,457.852,457.852
5103,454.286,454.286
5104,574.89,574.89
5105,257.301,257.301
5106,183.358,183.358
5107,27.108,27.108
5108,0,0
5109,0,0
5110,0,0
5111,0,0
5112,0,0
5113,0,0
5114,0,0
5115,0,0
5116,0,0
5117,0,0
5118,0,0
5119,76.043,76.043
5120,177.556,177.556
5121,536.767,536.767
5122,772.102,772.102
5123,920.599,920.599
5124,1010.811,1010.811
5125,1023.387,1023.387
5126,644.294,644.294
5127,595.136,595.136
5128,410.633,410.633
5129,250.733,250.733
5130,128.88,128.88
5131,28.349,28.349
5132,0,0
5133,0,0
5134,0,0
5135,0,0
5136,0,0
5137,0,0
5138,0,0
5139,0,0
5140,0,0
5141,0,0
5142,0,0
5143,103.916,103.916
5144,321.511,321.511
5145,575.372,575.372
5146,774.007,774.007
5147,921.909,921.909
5148,999.912,999.912
5149,1014.93,1014.93
5150,958.85,958.85
5151,835.149,835.149
5152,509.582,509.582
5153,342.595,342.595
5154,202.999,202.999
5155,24.315,24.315
5156,0,0
5157,0,0
5158,0,0
5159,0,0
5160,0,0
5161,0,0
5162,0,0
5163,0,0
5164,0,0
5165,0,0
5166,0,0
5167,119.891,119.891
5168,347.425,347.425
5169,581.725,581.725
5170,783.41,783.41
5171,935.855,935.855
5172,1025.45,1025.45
5173,1040.123,1040.123
5174,982.004,982.004
5175,856.932,856.932
5176,672.135,672.135
5177,446.263,446.263
5178,209.394,209.394
5179,20.647,20.647
5180,0,0
5181,0,0
5182,0,0
5183,0,0
5184,0,0
5185,0,0
5186,0,0
5187,0,0
5188,0,0
5189,0,0
5190,0,0
5191,119.502,119.502
5192,347.155,347.155
5193,581.266,581.266
5194,783.645,783.645
5195,935.146,935.146
5196,1023.353,1023.353
5197,559.589,559.589
5198,510.763,510.763
5199,23.786,23.786
5200,316.723,316.723
5201,295.408,295.408
5202,3.785,3.785
5203,0,0
5204,0,0
5205,0,0
5206,0,0
5207,0,0
5208,0,0
5209,0,0
5210,0,0
5211,0,0
5212,0,0
5213,0,0
5214,0,0
5215,117.766,117.766
5216,338.807,338.807
5217,571.841,571.841
5218,774.309,774.309
5219,929.325,929.325
5220,1022.95,1022.95
5221,813.265,813.265
5222,633.203,633.203
5223,26.642,26.642
5224,291.401,291.401
5225,440.71,440.71
5226,203.025,203.025
5227,22.627,22.627
5228,0,0
5229,0,0
5230,0,0
5231,0,0
5232,0,0
5233,0,0
5234,0,0
5235,0,0
5236,0,0
5237,0,0
5238,0,0
5239,118.577,118.577
5240,345.721,345.721
5241,579.388,579.388
5242,779.766,779.766
5243,931.881,931.881
5244,1020.358,1020.358
5245,443.71,443.71
5246,779.58,779.58
5247,367.074,367.074
5248,577.126,577.126
5249,373.234,373.234
5250,167.753,167.753
5251,24.121,24.121
5252,0,0
5253,0,0
5254,0,0
5255,0,0
5256,0,0
5257,0,0
5258,0,0
5259,0,0
5260,0,0
5261,0,0
5262,0,0
5263,116.966,116.966
5264,342.549,342.549
5265,577.528,577.528
5266,780.095,780.095
5267,930.037,930.037
5268,1018.173,1018.173
5269,1031.075,1031.075
5270,609.925,609.925
5271,780.396,780.396
5272,656.187,656.187
5273,427.526,427.526
5274,193.821,193.821
5275,21.616,21.616
5276,0,0
5277,0,0
5278,0,0
5279,0,0
5280,0,0
5281,0,0
5282,0,0
5283,0,0
5284,0,0
5285,0,0
5286,0,0
5287,82.619,82.619
5288,220.395,220.395
5289,460.264,460.264
5290,706.156,706.156
5291,926.162,926.162
5292,910.897,910.897
5293,534.382,534.382
5294,395.774,395.774
5295,734.504,734.504
5296,655.333,655.333
5297,190.039,190.039
5298,95.452,95.452
5299,18.007,18.007
5300,0,0
5301,0,0
5302,0,0
5303,0,0
5304,0,0
5305,0,0
5306,0,0
5307,0,0
5308,0,0
5309,0,0
5310,0,0
5311,96.583,96.583
5312,262.726,262.726
5313,273.896,273.896
5314,180.206,180.206
5315,707.877,707.877
5316,602.556,602.556
5317,896.565,896.565
5318,689.992,689.992
5319,326.36,326.36
5320,572.607,572.607
5321,316.109,316.109
5322,181.48,181.48
5323,23.312,23.312
5324,0,0
5325,0,0
5326,0,0
5327,0,0
5328,0,0
5329,0,0
5330,0,0
5331,0,0
5332,0,0
5333,0,0
5334,0,0
5335,111.739,111.739
5336,331.315,331.315
5337,405.596,405.596
5338,604.94,604.94
5339,924.923,924.923
5340,1016.368,1016.368
5341,1031.921,1031.921
5342,975.02,975.02
5343,651.187,651.187
5344,657.652,657.652
5345,431.924,431.924
5346,192.903,192.903
5347,17.387,17.387
5348,0,0
5349,0,0
5350,0,0
5351,0,0
5352,0,0
5353,0,0
5354,0,0
5355,0,0
5356,0,0
5357,0,0
5358,0,0
5359,116.099,116.099
5360,279.164,279.164
5361,589.731,589.731
5362,798.796,798.796
5363,953.943,953.943
5364,1040.22,1040.22
5365,1053.08,1053.08
5366,991.103,991.103
5367,854.42,854.42
5368,354.88,354.88
5369,398.037,398.037
5370,166.232,166.232
5371,19.349,19.349
5372,0,0
5373,0,0
5374,0,0
5375,0,0
5376,0,0
5377,0,0
5378,0,0
5379,0,0
5380,0,0
5381,0,0
5382,0,0
5383,85.855,85.855
5384,230.778,230.778
5385,525.473,525.473
5386,784.181,784.181
5387,937.366,937.366
5388,1022.411,1022.411
5389,237.622,237.622
5390,805.397,805.397
5391,764.375,764.375
5392,302.835,302.835
5393,240.368,240.368
5394,116.005,116.005
5395,18.009,18.009
5396,0,0
5397,0,0
5398,0,0
5399,0,0
5400,0,0
5401,0,0
5402,0,0
5403,0,0
5404,0,0
5405,0,0
5406,0,0
5407,114.33,114.33
5408,346.4,346.4
5409,585.688,585.688
5410,792.196,792.196
5411,946.78,946.78
5412,1034.539,1034.539
5413,1048.858,1048.858
5414,986.306,986.306
5415,565.413,565.413
5416,364.72,364.72
5417,427.718,427.718
5418,189.174,189.174
5419,16.977,16.977
5420,0,0
5421,0,0
5422,0,0
5423,0,0
5424,0,0
5425,0,0
5426,0,0
5427,0,0
5428,0,0
5429,0,0
5430,0,0
5431,117.688,117.688
5432,355.401,355.401
5433,598.358,598.358
5434,809.973,809.973
5435,966.941,966.941
5436,1056.288,1056.288
5437,1071.737,1071.737
5438,1008.477,1008.477
5439,874.188,874.188
5440,680.386,680.386
5441,445.691,445.691
5442,197.455,197.455
5443,14.225,14.225
5444,0,0
5445,0,0
5446,0,0
5447,0,0
5448,0,0
5449,0,0
5450,0,0
5451,0,0
5452,0,0
5453,0,0
5454,0,0
5455,117.134,117.134
5456,358.73,358.73
5457,602.032,602.032
5458,813.572,813.572
5459,970.82,970.82
5460,1061.478,1061.478
5461,1075.846,1075.846
5462,1012.996,1012.996
5463,877.04,877.04
5464,682.015,682.015
5465,446.237,446.237
5466,195.902,195.902
5467,13.452,13.452
5468,0,0
5469,0,0
5470,0,0
5471,0,0
5472,0,0
5473,0,0
5474,0,0
5475,0,0
5476,0,0
5477,0,0
5478,0,0
5479,117.428,117.428
5480,358.669,358.669
5481,602.974,602.974
5482,814.015,814.015
5483,973.099,973.099
5484,1061.998,1061.998
5485,1077.015,1077.015
5486,1015.573,1015.573
5487,879.234,879.234
5488,683.361,683.361
5489,445.184,445.184
5490,194.402,194.402
5491,12.681,12.681
5492,0,0
5493,0,0
5494,0,0
5495,0,0
5496,0,0
5497,0,0
5498,0,0
5499,0,0
5500,0,0
5501,0,0
5502,0,0
5503,114.34,114.34
5504,353.582,353.582
5505,595.101,595.101
5506,804.275,804.275
5507,959.901,959.901
5508,1051.184,1051.184
5509,1063.941,1063.941
5510,1002.851,1002.851
5511,869.289,869.289
5512,673.933,673.933
5513,439.133,439.133
5514,189.372,189.372
5515,11.912,11.912
5516,0,0
5517,0,0
5518,0,0
5519,0,0
5520,0,0
5521,0,0
5522,0,0
5523,0,0
5524,0,0
5525,0,0
5526,0,0
5527,112.119,112.119
5528,348.505,348.505
5529,589.023,589.023
5530,798.183,798.183
5531,952.854,952.854
5532,1032.403,1032.403
5533,1043.693,1043.693
5534,980.117,980.117
5535,846.612,846.612
5536,476.929,476.929
5537,311.312,311.312
5538,138.941,138.941
5539,15.161,15.161
5540,0,0
5541,0,0
5542,0,0
5543,0,0
5544,0,0
5545,0,0
5546,0,0
5547,0,0
5548,0,0
5549,0,0
5550,0,0
5551,97.2,97.2
5552,294.02,294.02
5553,215.217,215.217
5554,778.185,778.185
5555,486.946,486.946
5556,1016.234,1016.234
5557,559.75,559.75
5558,29.528,29.528
5559,247.342,247.342
5560,294.687,294.687
5561,405.858,405.858
5562,170.47,170.47
5563,17.065,17.065
5564,0,0
5565,0,0
5566,0,0
5567,0,0
5568,0,0
5569,0,0
5570,0,0
5571,0,0
5572,0,0
5573,0,0
5574,0,0
5575,69.933,69.933
5576,191.319,191.319
5577,588.195,588.195
5578,667.709,667.709
5579,824.362,824.362
5580,183.895,183.895
5581,34.322,34.322
5582,133.941,133.941
5583,828.544,828.544
5584,635.81,635.81
5585,405.399,405.399
5586,168.697,168.697
5587,10.041,10.041
5588,0,0
5589,0,0
5590,0,0
5591,0,0
5592,0,0
5593,0,0
5594,0,0
5595,0,0
5596,0,0
5597,0,0
5598,0,0
5599,108.14,108.14
5600,342.31,342.31
5601,583.231,583.231
5602,791.546,791.546
5603,945.689,945.689
5604,1030.949,1030.949
5605,1042.536,1042.536
5606,977.703,977.703
5607,846.174,846.174
5608,652.535,652.535
5609,419.309,419.309
5610,174.064,174.064
5611,15.164,15.164
5612,0,0
5613,0,0
5614,0,0
5615,0,0
5616,0,0
5617,0,0
5618,0,0
5619,0,0
5620,0,0
5621,0,0
5622,0,0
5623,108.628,108.628
5624,344.076,344.076
5625,584.699,584.699
5626,789.622,789.622
5627,942.61,942.61
5628,888.875,888.875
5629,1035.912,1035.912
5630,916.133,916.133
5631,838.856,838.856
5632,504.763,504.763
5633,230.093,230.093
5634,102.755,102.755
5635,7.568,7.568
5636,0,0
5637,0,0
5638,0,0
5639,0,0
5640,0,0
5641,0,0
5642,0,0
5643,0,0
5644,0,0
5645,0,0
5646,0,0
5647,110.873,110.873
5648,350.663,350.663
5649,595.447,595.447
5650,804.635,804.635
5651,957.437,957.437
5652,1039.855,1039.855
5653,1046.027,1046.027
5654,975.356,975.356
5655,845.123,845.123
5656,650.328,650.328
5657,411.947,411.947
5658,166.852,166.852
5659,10.414,10.414
5660,0,0
5661,0,0
5662,0,0
5663,0,0
5664,0,0
5665,0,0
5666,0,0
5667,0,0
5668,0,0
5669,0,0
5670,0,0
5671,108.281,108.281
5672,348.027,348.027
5673,591.953,591.953
5674,799.279,799.279
5675,951.328,951.328
5676,1033.989,1033.989
5677,1042.799,1042.799
5678,975.031,975.031
5679,408.644,408.644
5680,12.338,12.338
5681,6.632,6.632
5682,2.837,2.837
5683,0,0
5684,0,0
5685,0,0
5686,0,0
5687,0,0
5688,0,0
5689,0,0
5690,0,0
5691,0,0
5692,0,0
5693,0,0
5694,0,0
5695,108.051,108.051
5696,346.03,346.03
5697,590.7,590.7
5698,798.633,798.633
5699,954.192,954.192
5700,1031.287,1031.287
5701,955.885,955.885
5702,974.298,974.298
5703,830.627,830.627
5704,630.624,630.624
5705,392.172,392.172
5706,153.018,153.018
5707,0,0
5708,0,0
5709,0,0
5710,0,0
5711,0,0
5712,0,0
5713,0,0
5714,0,0
5715,0,0
5716,0,0
5717,0,0
5718,0,0
5719,100.562,100.562
5720,331.069,331.069
5721,576.003,576.003
5722,788.128,788.128
5723,938.583,938.583
5724,1022.497,1022.497
5725,1030.487,1030.487
5726,683.184,683.184
5727,835.273,835.273
5728,640.695,640.695
5729,406.152,406.152
5730,161.166,161.166
5731,0,0
5732,0,0
5733,0,0
5734,0,0
5735,0,0
5736,0,0
5737,0,0
5738,0,0
5739,0,0
5740,0,0
5741,0,0
5742,0,0
5743,103.283,103.283
5744,336.782,336.782
5745,581.577,581.577
5746,788.451,788.451
5747,939.877,939.877
5748,1024.474,1024.474
5749,1030.416,1030.416
5750,960.899,960.899
5751,823.59,823.59
5752,12.337,12.337
5753,5.683,5.683
5754,153.509,153.509
5755,0,0
5756,0,0
5757,0,0
5758,0,0
5759,0,0
5760,0,0
5761,0,0
5762,0,0
5763,0,0
5764,0,0
5765,0,0
5766,0,0
5767,104.628,104.628
5768,339.508,339.508
5769,443.076,443.076
5770,792.484,792.484
5771,736.991,736.991
5772,1032.982,1032.982
5773,1043.432,1043.432
5774,975.797,975.797
5775,838.505,838.505
5776,228.934,228.934
5777,151.708,151.708
5778,64.375,64.375
5779,0,0
5780,0,0
5781,0,0
5782,0,0
5783,0,0
5784,0,0
5785,0,0
5786,0,0
5787,0,0
5788,0,0
5789,0,0
5790,0,0
5791,106.597,106.597
5792,168.223,168.223
5793,516.593,516.593
5794,266.984,266.984
5795,397.096,397.096
5796,579.591,579.591
5797,458.036,458.036
5798,447.519,447.519
5799,546.615,546.615
5800,364.22,364.22
5801,323.04,323.04
5802,126.342,126.342
5803,0,0
5804,0,0
5805,0,0
5806,0,0
5807,0,0
5808,0,0
5809,0,0
5810,0,0
5811,0,0
5812,0,0
5813,0,0
5814,0,0
5815,2.836,2.836
5816,8.523,8.523
5817,146.288,146.288
5818,99.114,99.114
5819,148.282,148.282
5820,440.363,440.363
5821,481.89,481.89
5822,726.018,726.018
5823,449.306,449.306
5824,623.888,623.888
5825,283.851,283.851
5826,148.979,148.979
5827,0,0
5828,0,0
5829,0,0
5830,0,0
5831,0,0
5832,0,0
5833,0,0
5834,0,0
5835,0,0
5836,0,0
5837,0,0
5838,0,0
5839,102.868,102.868
5840,339.838,339.838
5841,581.369,581.369
5842,789.821,789.821
5843,946.58,946.58
5844,1027.084,1027.084
5845,1042.367,1042.367
5846,978.97,978.97
5847,842.009,842.009
5848,640.568,640.568
5849,398.888,398.888
5850,150.958,150.958
5851,0,0
5852,0,0
5853,0,0
5854,0,0
5855,0,0
5856,0,0
5857,0,0
5858,0,0
5859,0,0
5860,0,0
5861,0,0
5862,0,0
5863,106.385,106.385
5864,349.69,349.69
5865,595.834,595.834
5866,806.686,806.686
5867,959.489,959.489
5868,1035.313,1035.313
5869,505.98,505.98
5870,963.663,963.663
5871,817.617,817.617
5872,615.719,615.719
5873,374.932,374.932
5874,135.566,135.566
5875,0,0
5876,0,0
5877,0,0
5878,0,0
5879,0,0
5880,0,0
5881,0,0
5882,0,0
5883,0,0
5884,0,0
5885,0,0
5886,0,0
5887,93.436,93.436
5888,314.521,314.521
5889,230.811,230.811
5890,601.6,601.6
5891,919.197,919.197
5892,541.283,541.283
5893,945.821,945.821
5894,775.525,775.525
5895,225.436,225.436
5896,62.729,62.729
5897,13.264,13.264
5898,137.226,137.226
5899,0,0
5900,0,0
5901,0,0
5902,0,0
5903,0,0
5904,0,0
5905,0,0
5906,0,0
5907,0,0
5908,0,0
5909,0,0
5910,0,0
5911,102.069,102.069
5912,341.797,341.797
5913,592.523,592.523
5914,804.991,804.991
5915,962.184,962.184
5916,1045.991,1045.991
5917,1053.626,1053.626
5918,984.825,984.825
5919,839.333,839.333
5920,249.714,249.714
5921,391.79,391.79
5922,140.895,140.895
5923,0,0
5924,0,0
5925,0,0
5926,0,0
5927,0,0
5928,0,0
5929,0,0
5930,0,0
5931,0,0
5932,0,0
5933,0,0
5934,0,0
5935,103.953,103.953
5936,348.085,348.085
5937,598.735,598.735
5938,809.925,809.925
5939,965.5,965.5
5940,1049.753,1049.753
5941,1059.103,1059.103
5942,987.686,987.686
5943,843.168,843.168
5944,636.955,636.955
5945,391.141,391.141
5946,138.867,138.867
5947,0,0
5948,0,0
5949,0,0
5950,0,0
5951,0,0
5952,0,0
5953,0,0
5954,0,0
5955,0,0
5956,0,0
5957,0,0
5958,0,0
5959,104.122,104.122
5960,350.021,350.021
5961,601.155,601.155
5962,814.025,814.025
5963,971.492,971.492
5964,1056.04,1056.04
5965,1061.111,1061.111
5966,988.126,988.126
5967,839.591,839.591
5968,635.018,635.018
5969,386.117,386.117
5970,134.339,134.339
5971,0,0
5972,0,0
5973,0,0
5974,0,0
5975,0,0
5976,0,0
5977,0,0
5978,0,0
5979,0,0
5980,0,0
5981,0,0
5982,0,0
5983,100.056,100.056
5984,339.973,339.973
5985,581.518,581.518
5986,784.287,784.287
5987,932.14,932.14
5988,1005.11,1005.11
5989,1004.898,1004.898
5990,935.234,935.234
5991,680.75,680.75
5992,586.397,586.397
5993,346.662,346.662
5994,63.017,63.017
5995,0,0
5996,0,0
5997,0,0
5998,0,0
5999,0,0
6000,0,0
6001,0,0
6002,0,0
6003,0,0
6004,0,0
6005,0,0
6006,0,0
6007,97.94,97.94
6008,342.866,342.866
6009,599.018,599.018
6010,812.964,812.964
6011,968.765,968.765
6012,1052.62,1052.62
6013,1055.994,1055.994
6014,981.066,981.066
6015,832.198,832.198
6016,624.058,624.058
6017,376.649,376.649
6018,126.752,126.752
6019,0,0
6020,0,0
6021,0,0
6022,0,0
6023,0,0
6024,0,0
6025,0,0
6026,0,0
6027,0,0
6028,0,0
6029,0,0
6030,0,0
6031,84.392,84.392
6032,147.067,147.067
6033,584.267,584.267
6034,796.606,796.606
6035,946.138,946.138
6036,720.408,720.408
6037,700.065,700.065
6038,950.684,950.684
6039,808.204,808.204
6040,602.026,602.026
6041,358.549,358.549
6042,118.694,118.694
6043,0,0
6044,0,0
6045,0,0
6046,0,0
6047,0,0
6048,0,0
6049,0,0
6050,0,0
6051,0,0
6052,0,0
6053,0,0
6054,0,0
6055,75.102,75.102
6056,164.31,164.31
6057,266.407,266.407
6058,791.665,791.665
6059,696.914,696.914
6060,813.84,813.84
6061,794.589,794.589
6062,464.871,464.871
6063,584.221,584.221
6064,235.296,235.296
6065,129.573,129.573
6066,41.776,41.776
6067,0,0
6068,0,0
6069,0,0
6070,0,0
6071,0,0
6072,0,0
6073,0,0
6074,0,0
6075,0,0
6076,0,0
6077,0,0
6078,0,0
6079,2.835,2.835
6080,41.739,41.739
6081,374.786,374.786
6082,228.566,228.566
6083,267.918,267.918
6084,300.018,300.018
6085,465.886,465.886
6086,462.987,462.987
6087,232.694,232.694
6088,237.678,237.678
6089,165.243,165.243
6090,19.891,19.891
6091,0,0
6092,0,0
6093,0,0
6094,0,0
6095,0,0
6096,0,0
6097,0,0
6098,0,0
6099,0,0
6100,0,0
6101,0,0
6102,0,0
6103,97.912,97.912
6104,344.003,344.003
6105,596.155,596.155
6106,556.686,556.686
6107,961.279,961.279
6108,1044.148,1044.148
6109,507.142,507.142
6110,972.626,972.626
6111,448.391,448.391
6112,65.572,65.572
6113,364.076,364.076
6114,114.985,114.985
6115,0,0
6116,0,0
6117,0,0
6118,0,0
6119,0,0
6120,0,0
6121,0,0
6122,0,0
6123,0,0
6124,0,0
6125,0,0
6126,0,0
6127,9.46,9.46
6128,85.86,85.86
6129,301.619,301.619
6130,465.684,465.684
6131,441.806,441.806
6132,1048.527,1048.527
6133,774.342,774.342
6134,872.633,872.633
6135,31.363,31.363
6136,341.189,341.189
6137,65.541,65.541
6138,111.58,111.58
6139,0,0
6140,0,0
6141,0,0
6142,0,0
6143,0,0
6144,0,0
6145,0,0
6146,0,0
6147,0,0
6148,0,0
6149,0,0
6150,0,0
6151,96.331,96.331
6152,340.487,340.487
6153,588.063,588.063
6154,799.619,799.619
6155,956.936,956.936
6156,1033.856,1033.856
6157,1038.677,1038.677
6158,963.23,963.23
6159,813.477,813.477
6160,607.026,607.026
6161,357.029,357.029
6162,107.328,107.328
6163,0,0
6164,0,0
6165,0,0
6166,0,0
6167,0,0
6168,0,0
6169,0,0
6170,0,0
6171,0,0
6172,0,0
6173,0,0
6174,0,0
6175,96.672,96.672
6176,163.041,163.041
